sample_id,read1,read2
SRR4050646_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050646_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050646_pass_2.fastq.gz
SRR4050647_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050647_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050647_pass_2.fastq.gz
SRR4050648_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050648_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050648_pass_2.fastq.gz
SRR4050649_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050649_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050649_pass_2.fastq.gz
SRR4050650_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050650_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050650_pass_2.fastq.gz
SRR4050651_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050651_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050651_pass_2.fastq.gz
SRR4050652_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050652_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050652_pass_2.fastq.gz
SRR4050653_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050653_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050653_pass_2.fastq.gz
SRR4050654_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050654_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050654_pass_2.fastq.gz
SRR4050655_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050655_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050655_pass_2.fastq.gz
SRR4050656_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050656_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050656_pass_2.fastq.gz
SRR4050657_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050657_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050657_pass_2.fastq.gz
SRR4050658_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050658_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050658_pass_2.fastq.gz
SRR4050659_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050659_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050659_pass_2.fastq.gz
SRR4050660_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050660_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050660_pass_2.fastq.gz
SRR4050661_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050661_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050661_pass_2.fastq.gz
SRR4050662_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050662_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050662_pass_2.fastq.gz
SRR4050663_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050663_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050663_pass_2.fastq.gz
SRR4050664_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050664_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050664_pass_2.fastq.gz
SRR4050665_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050665_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050665_pass_2.fastq.gz
SRR4050666_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050666_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050666_pass_2.fastq.gz
SRR4050667_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050667_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050667_pass_2.fastq.gz
SRR4050668_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050668_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050668_pass_2.fastq.gz
SRR4050669_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050669_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050669_pass_2.fastq.gz
SRR4050670_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050670_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050670_pass_2.fastq.gz
SRR4050671_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050671_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050671_pass_2.fastq.gz
SRR4050672_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050672_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050672_pass_2.fastq.gz
SRR4050673_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050673_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050673_pass_2.fastq.gz
SRR4050674_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050674_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050674_pass_2.fastq.gz
SRR4050675_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050675_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050675_pass_2.fastq.gz
SRR4050676_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050676_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050676_pass_2.fastq.gz
SRR4050677_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050677_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050677_pass_2.fastq.gz
SRR4050678_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050678_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050678_pass_2.fastq.gz
SRR4050679_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050679_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050679_pass_2.fastq.gz
SRR4050680_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050680_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050680_pass_2.fastq.gz
SRR4050681_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050681_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050681_pass_2.fastq.gz
SRR4050682_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050682_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050682_pass_2.fastq.gz
SRR4050683_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050683_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050683_pass_2.fastq.gz
SRR4050684_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050684_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050684_pass_2.fastq.gz
SRR4050685_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050685_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050685_pass_2.fastq.gz
SRR4050686_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050686_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050686_pass_2.fastq.gz
SRR4050687_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050687_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050687_pass_2.fastq.gz
SRR4050688_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050688_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050688_pass_2.fastq.gz
SRR4050689_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050689_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050689_pass_2.fastq.gz
SRR4050690_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050690_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050690_pass_2.fastq.gz
SRR4050691_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050691_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050691_pass_2.fastq.gz
SRR4050692_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050692_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050692_pass_2.fastq.gz
SRR4050693_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050693_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050693_pass_2.fastq.gz
SRR4050694_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050694_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050694_pass_2.fastq.gz
SRR4050695_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050695_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050695_pass_2.fastq.gz
SRR4050696_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050696_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050696_pass_2.fastq.gz
SRR4050697_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050697_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050697_pass_2.fastq.gz
SRR4050698_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050698_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050698_pass_2.fastq.gz
SRR4050699_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050699_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050699_pass_2.fastq.gz
SRR4050700_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050700_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050700_pass_2.fastq.gz
SRR4050701_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050701_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050701_pass_2.fastq.gz
SRR4050702_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050702_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050702_pass_2.fastq.gz
SRR4050703_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050703_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050703_pass_2.fastq.gz
SRR4050704_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050704_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050704_pass_2.fastq.gz
SRR4050705_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050705_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050705_pass_2.fastq.gz
SRR4050706_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050706_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050706_pass_2.fastq.gz
SRR4050707_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050707_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050707_pass_2.fastq.gz
SRR4050708_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050708_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050708_pass_2.fastq.gz
SRR4050709_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050709_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050709_pass_2.fastq.gz
SRR4050710_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050710_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050710_pass_2.fastq.gz
SRR4050711_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050711_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050711_pass_2.fastq.gz
SRR4050712_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050712_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050712_pass_2.fastq.gz
SRR4050713_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050713_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050713_pass_2.fastq.gz
SRR4050714_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050714_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050714_pass_2.fastq.gz
SRR4050715_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050715_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050715_pass_2.fastq.gz
SRR4050716_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050716_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050716_pass_2.fastq.gz
SRR4050717_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050717_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050717_pass_2.fastq.gz
SRR4050718_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050718_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050718_pass_2.fastq.gz
SRR4050719_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050719_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050719_pass_2.fastq.gz
SRR4050720_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050720_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050720_pass_2.fastq.gz
SRR4050721_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050721_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050721_pass_2.fastq.gz
SRR4050722_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050722_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050722_pass_2.fastq.gz
SRR4050723_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050723_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050723_pass_2.fastq.gz
SRR4050724_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050724_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050724_pass_2.fastq.gz
SRR4050725_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050725_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050725_pass_2.fastq.gz
SRR4050726_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050726_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050726_pass_2.fastq.gz
SRR4050727_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050727_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050727_pass_2.fastq.gz
SRR4050728_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050728_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050728_pass_2.fastq.gz
SRR4050729_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050729_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/SRR4050729_pass_2.fastq.gz
